"id","category","difficulty","user_input","response","reference","bert_f1","bert_precision","bert_recall","prompt_tokens","completion_tokens","total_tokens"
"48","International","medium","Welche weiteren Finanzierungsmöglichkeiten für Auslandsstudium, Forschungsaufenthalte und Praktika gibt es neben ERASMUS?","Es gibt mehrere Finanzierungsmöglichkeiten für Auslandsstudium, Forschungsaufenthalte und Praktika neben ERASMUS. Einige Beispiele sind:  * Die Universität zu Köln bietet verschiedene Stipendien und Förderprogramme an, wie z.B. das ""Stipendium für internationale Studierende"" oder das ""Förderprogramm für Auslandsstudium"". * Das DAAD (Deutscher Akademischer Austauschdienst) bietet verschiedene Finanzierungsmöglichkeiten für Auslandsstudium und Forschungsaufenthalte an. * Die Fulbright-Kommission bietet Stipendien für Studierende, die in den USA studieren möchten. * Das Goethe-Institut bietet Stipendien für Studierende, die in Deutschland studieren möchten.  Es ist ratsam, sich auf der Website der Universität zu Köln oder bei der zuständigen Fakultät oder Abteilung nach weiteren Informationen und Antragsmöglichkeiten zu erkundigen.","Neben ERASMUS gibt es zahlreiche weitere Möglichkeiten, finanzielle Unterstützung für Auslandsstudium, Forschungsaufenthalte und Praktika zu erhalten. Studierende und Absolvent:innen können Förderungen über verschiedene Institutionen beantragen können und nennt dazu eine Reihe empfohlener Links, zum Beispiel zu Auslands-BAföG, Stipendiendatenbanken und speziellen Förderprogrammen für Auslandsaufenthalte.","0.2995961010456085","0.24241743981838226","0.35478970408439636","0.0","0.0","0.0"
"49","International","medium","Was ist das „STAP Master Term Abroad“ und welche Vorteile habe ich dadurch?","Das ""STAP Master Term Abroad"" ist ein Austauschprogramm der WiSo-Fakultät, das es Studierenden ermöglicht, einen Semester an einer internationalen Partneruniversität zu verbringen. Die Vorteile dieses Programms sind:  * Keine Tuition Fees an der Gastuniversität * Eine Möglichkeit für einen Auslandsaufenthalt von einem Semester (keine Verlängerung möglich) * Finanzielle Unterstützung durch ERASMUS+ (wenn zutreffend) * Option zum Kredittransfer * Mentoring durch das Internationale Beziehungen-Zentrum (ZIB) der WiSo-Fakultät  Es ist wichtig zu beachten, dass die Auswahl der Partneruniversitäten je nach Masterprogramm variiert und in der WiSo EXchange (WEX) International Outgoings Portal verfügbar ist.","Das Study Abroad Programme (STAP) im Master bietet dir die Möglichkeit, ein einzelnes Semester an einer Partneruniversität der WiSo-Fakultät zu verbringen. Du profitierst dabei von direktem Kontakt und organisatorischer Unterstützung an der Partneruni und bist dort von den Studiengebühren befreit. Außerdem kann die WiSo-Fakultät als eine der wenigen deutschen Einrichtungen mit EQUIS-Label und als einzige deutsche Mitgliedsfakultät in den Netzwerken PIM und CEMS Austauschplätze an top gerankten Universitäten weltweit anbieten.","0.26940178871154785","0.22796158492565155","0.3081701397895813","0.0","0.0","0.0"
"50","International","medium","Nach welchen Kriterien wird im STAP Master Term Abroad entschieden, wer einen Platz erhält?","Basierend auf den Suchergebnissen kann ich sagen, dass die Auswahlkriterien für den STAP Master Term Abroad nicht explizit genannt werden. Es wird jedoch empfohlen, sich das STAP Master Application Manual anzusehen, um detaillierte Informationen über die Auswahlkriterien und die beste Vorbereitung für eine STAP-Anwendung zu erhalten.  Es ist auch erwähnt, dass die Hauptauswahlrunde einmal im Jahr stattfindet, wobei die Antragsfrist am 15. Januar liegt. Es wird jedoch als Ausnahme erwähnt, dass wenn noch Plätze für den Frühjahrssemester frei sind, eine zusätzliche Auswahlrunde durchgeführt werden kann.  Ich empfehle Ihnen, sich direkt an die Studienberatung der Universität zu wenden, um weitere Informationen über die Auswahlkriterien und das Bewerbungsverfahren zu erhalten.","Im Programm STAP Master Term Abroad werden die Bewerber:innen von ZIB WiSo auf Basis ihrer Bewerbungsunterlagen gerankt. Dieses Ranking entscheidet sowohl darüber, ob du einen STAP-Platz bekommst, als auch darüber, welche deiner bevorzugten Partneruniversitäten dir zugewiesen wird. Die genauen Auswahlkriterien sind im STAP Master Application Manual beschrieben, das auf der STAP-Master-Seite unter „Downloads“ zu finden ist.","0.2279670685529709","0.1719590574502945","0.2816314697265625","0.0","0.0","0.0"
"51","Services/Info","easy","Ich habe eine allgemeine Frage zu einem Auslandsaufenthalt und weiß nicht genau, an wen ich mich wenden soll. Wie nehme ich am besten Kontakt auf?","Es tut mir leid, aber ich konnte keine passenden Informationen finden. Wenn du möchtest, kann ich versuchen, dir bei der Suche nach dem richtigen Ansprechpartner zu helfen.  Wenn du möchtest, kannst du auch direkt mit den folgenden Kontakten in Verbindung treten:  * International Office: erasmus_students@verw.uni-koeln.de * Student Secretariat: https://verwaltung.uni-koeln.de/studentenamt  Ich hoffe, das hilft! Wenn du weitere Fragen hast, stehe ich gerne zur Verfügung.","Wenn du eine allgemeine Frage zum internationalen Austausch hast und nicht weißt, an wen du dich genau wenden sollst, nutzt du am besten das WiSSPo-Kontaktformular. Dort kannst du dein Anliegen schildern und bekommst so schnell wie möglich eine Rückmeldung. Zusätzlich kannst du einen Termin vereinbaren und das Team während der Sprechzeiten im WiSSPo im WiSo-Gebäude persönlich besuchen; eine Übersicht über Sprechzeiten und Anreise findest du auf der verlinkten WiSSPo-Webseite.","0.06785038858652115","0.058792464435100555","0.07278413325548172","0.0","0.0","0.0"
"52","Services/Info","easy","Wie lautet die Besuchsadresse des International Relations Center (ZIB WiSo)?","Die Besuchsadresse des International Relations Center (ZIB WiSo) ist:  Aachener Str. 209, 5. und 6. Stock (Eingang: Richard-Strauss-Str. 1) 50931 Köln  Postanschrift: Zentrum für Internationale Beziehungen (ZIB) Wirtschafts- und Sozialwissenschaftliche Fakultät (WiSo-Fakultät) Universität zu Köln","Die Besuchsadresse des International Relations Center (ZIB WiSo) ist: Aachener Str. 209, 5. und 6. Etage, Eingang über die Richard-Strauss-Str. 1, 50931 Köln.","0.6370081305503845","0.5034713745117188","0.7751912474632263","0.0","0.0","0.0"
"53","Services/Info","medium","An wen kann ich mich wenden, wenn ich mich als WiSo-Studierende:r für ein Auslandssemester interessiere – im Bachelor oder im Master?","Wenn du dich als WiSo-Studierende:r für ein Auslandssemester interessierst, kannst du dich an die Studienberatung der WiSo-Fakultät wenden. Sie können dir Informationen über die verschiedenen Möglichkeiten und Anforderungen für ein Auslandssemester im Bachelor oder Master geben.  Außerdem kannst du auch das Study Abroad Programm (STAP) in Betracht ziehen, das von der WiSo-Fakultät angeboten wird. Dieses Programm ermöglicht einen einsemestrigen Austausch an einer der renommierten Partnerhochschulen und bietet die Chance, den Horizont zu erweitern, interkulturelle Kompetenzen zu erwerben und die akademische Laufbahn zu bereichern.  Es ist auch ratsam, dich über die Anforderungen und Vorgaben zur Lehrer*innenbildung zu informieren, um sicherzustellen, dass dein Auslandssemester nicht zu einer Studienzeitverlängerung führt.","Wenn du dich als WiSo-Studierende:r für ein Auslandssemester interessierst, kannst du dich an das Outgoings-Team des International Relations Center (ZIB WiSo) wenden. Für Bachelor-Studierende ist Lea Deußen als Outgoing Students Coordinator (Bachelor) zuständig und unter +49 (0)221 470-91017 sowie über die Funktionsadresse outgoings@wiso.uni-koeln.de  erreichbar. Für Master-Studierende ist Kathrin Ebel als Outgoing Students Coordinator (Master) deine Ansprechpartnerin; du erreichst sie unter +49 (0)221 470-91062, ebenfalls über outgoings@wiso.uni-koeln.de . Zusätzlich unterstützt Veronika Langenberg das Outgoings-Team als weitere Outgoing Students Coordinator und ist unter +49 (0)221 470-91064 sowie über dieselbe E-Mail-Adresse erreichbar.","0.05927826091647148","0.17721107602119446","-0.05757203325629234","0.0","0.0","0.0"
"54","International","medium","Welche Aufgaben hat das International Relations Center (ZIB WiSo) an der WiSo-Fakultät?","Das International Relations Center (ZIB WiSo) an der WiSo-Fakultät hat folgende Aufgaben:  * Unterstützung von ausländischen Studierenden, die einen Teil ihres Studiums an der WiSo-Fakultät absolvieren * Vorbereitung eines Auslandsstudiums für Kölner Studierende * Anbietung von Summerschools und Kurzprogrammen * Anbietung von Wirtschaftsenglischkursen  Das ZIB ist die richtige Anlaufstelle für Fragen zu internationalen Beziehungen, Auslandsstudien und anderen Angelegenheiten.","Das International Relations Center (ZIB WiSo) ist die zentrale Stelle für die internationalen Aktivitäten der WiSo-Fakultät. Es koordiniert die internationalen Vorhaben der Faculty of Management, Economics and Social Sciences, organisiert den Studierendenaustausch und entwickelt sowie setzt im Auftrag der Fakultät neue Internationalisierungsstrategien um. Die Internationalisierungsstrategie des ZIB WiSo fördert dabei Kooperationen in Bereichen wie Studierendenaustausch, Kurzprogramme und internationale Studienprogramme, spezielle Lehrangebote für internationale Studierende, Mitgliedschaften in internationalen Hochschulnetzwerken, Partnerschaften mit ausgewählten Universitäten und Business Schools weltweit sowie enge Kontakte zur internationalen Unternehmenspraxis.","0.3100484609603882","0.3331340551376343","0.2841236889362335","0.0","0.0","0.0"
"55","FAQ","hard","Ich würde gerne an der WiSo-Fakultät studieren. Welche Fristen habe ich zu beachten und wie funktioniert das Bewerbungsverfahren?","**Bewerbungsfristen und -Verfahren:**  *   Die Bewerbungsfrist für den Bachelor-Studiengang an der WiSo-Fakultät ist in der Regel der 15. Juni. *   Für das Double Master's Programm und eine Bewerbung über uni-assist gelten abweichende Fristen. *   Das Bewerbungsverfahren umfasst die Online-Bewerbung auf der Universitäts-Website, die Vorlage von notwendigen Dokumenten wie Zeugnissen und einem Lebenslauf sowie die Teilnahme an einem Auswahlverfahren (falls erforderlich).  **Weitere Informationen:**  *   Die genauen Bewerbungsfristen und -bedingungen können auf der Website der WiSo-Fakultät oder bei der Studienberatung nachgeprüft werden. *   Es ist ratsam, sich frühzeitig über die Bewerbungsverfahren zu informieren, um keine Fristen zu verpassen.  **Kontakt:**  *   Für weitere Fragen und Informationen steht das WiSo-Studienberatungszentrum zur Verfügung.","Wenn du im Bachelor an der WiSo-Fakultät starten möchtest, läuft die Bewerbung für das 1. Fachsemester in der Regel über das Studierendensekretariat der Universität zu Köln und erfolgt – sofern du als Bildungsinländer:in giltst – online. Die wichtigsten Fristen für die Bewerbung ins erste Fachsemester sind der 15. Januar für das Sommersemester (nur für die Bachelorstudiengänge Betriebswirtschaftslehre und Volkswirtschaftslehre) und der 15. Juli für das Wintersemester. Wenn du einen Studienplatz erhalten und ihn in KLIPS 2.0 angenommen hast, schließt sich die Einschreibung über das Studierendensekretariat an. Wenn du nicht als Bildungsinländer:in giltst, bewirbst du dich hingegen über uni-assist und das International Office; in diesem Fall musst du vor Studienstart zusätzlich das einsemestrige Programm „Studienstart International“ absolvieren.  Für Masterstudiengänge gilt: Ein Einstieg ins 1. Fachsemester ist an der WiSo-Fakultät nur zum Wintersemester möglich. Die Bewerbung erfolgt online über KLIPS, die genauen Bewerbungsfristen unterscheiden sich jedoch je nach Studiengang. Detaillierte Informationen zu Fristen, Verfahren und einzureichenden Unterlagen findest du in den Hinweisen zum Masterbewerbungsverfahren der WiSo-Fakultät.","0.1400465965270996","0.17654576897621155","0.10028381645679474","0.0","0.0","0.0"
"56","FAQ","hard","Welche Bachelorstudiengänge kann ich an der WiSo-Fakultät studieren?","Es tut mir leid, aber ich konnte keine relevanten Informationen zu den Bachelorstudiengängen an der WiSo-Fakultät finden. Ich empfehle Ihnen, sich direkt an die Studienberatung der Universität zu Köln zu wenden, um genaue und aktuelle Informationen zu erhalten.  Wenn Sie möchten, kann ich Ihnen auch weiterhelfen, indem ich nach anderen Quellen suche oder Ihnen Tipps geben, wie Sie weitere Informationen finden können. Lassen Sie mich wissen, wie ich Ihnen helfen kann!","An der WiSo-Fakultät kannst du aktuell sieben eigene Bachelorstudiengänge studieren: Betriebswirtschaftslehre, Volkswirtschaftslehre, Management, Economics and Social Sciences, Sozialwissenschaften, Gesundheitsökonomie, Wirtschaftsinformatik sowie das Lehramt Berufskolleg mit Unterrichtsfach Wirtschaftswissenschaften. Die meisten dieser Studiengänge sind als 1-Fach-Bachelor mit Abschluss Bachelor of Science angelegt und lassen sich nicht mit anderen Fächern kombinieren; Lehramt Berufskolleg wird als Bachelor of Arts mit einem zweiten Unterrichtsfach außerhalb der WiSo-Fakultät angeboten. Nur Betriebswirtschaftslehre und Volkswirtschaftslehre starten jeweils zum Winter- und Sommersemester, alle übrigen WiSo-Bachelorprogramme beginnen nur zum Wintersemester. Darüber hinaus gibt es Verbund- und Kombinationsstudiengänge anderer Fakultäten, in denen du WiSo-Fächer einbringen kannst – zum Beispiel Medienwissenschaften und verschiedene Regionalstudien an der Philosophischen Fakultät oder Mathematik, Wirtschaftsmathematik, Geographie und Psychologie, in denen wirtschafts- und sozialwissenschaftliche Fächer an der WiSo-Fakultät als Wahlpflicht-, Neben- oder Ergänzungsfächer studiert werden können.","-0.06963629275560379","0.006732839159667492","-0.1483919471502304","0.0","0.0","0.0"
"57","FAQ","medium","Welche Masterstudiengänge können an der WiSo-Fakultät studiert werden?","Die WiSo-Fakultät bietet verschiedene Masterstudiengänge an, darunter:  *   International Management (CEMS MIM) *   Business Administration *   Double Master's Programme in Business Administration *   Business Analytics & Econometrics *   Economics *   Double Master's Programme in Economics *   Economic Research *   Gesundheitsökonomie  Es ist auch möglich, ein Minor an der WiSo-Fakultät innerhalb des Masters in Mathematik und Wirtschaftsmathematik zu studieren.  Die genauen Informationen zu den einzelnen Studiengängen und ihren Anforderungen können auf der Website der Universität zu Köln oder direkt bei der Studienberatung abgefragt werden.","An der WiSo-Fakultät kannst du derzeit folgende Masterstudiengänge studieren: Business Administration (mit fünf verschiedenen Spezialisierungen), International Management (CEMS MIM), Business Analytics and Econometrics, Economics, Economic Research, Politikwissenschaft, Sociology: Social Research, Sociology: Social and Economic Psychology, Gesundheitsökonomie, Information Systems sowie Wirtschaftspädagogik (M.Ed.). Politikwissenschaft wird als Master of Arts angeboten, Wirtschaftspädagogik – mit zwei Ausrichtungen – als Master of Education beziehungsweise Master of Science, alle übrigen Programme führen zum Abschluss Master of Science.","0.3333200216293335","0.32897791266441345","0.3347025215625763","0.0","0.0","0.0"
"58","FAQ","medium","Wieviel kostet ein Studium an der Universität zu Köln?","Das Studium an der Universität zu Köln ist kostenlos, da es in Deutschland kein Studiengebührenpflichtgesetz gibt. Es fällt jedoch ein Semesterbeitrag von ca. 320 € pro Semester an, der auch das Ticket für den öffentlichen Nahverkehr in Nordrhein-Westfalen beinhaltet. Für das Auslandssemester werden keine Studiengebühren erhoben, allerdings müssen die Kosten für Miete, Lebenshaltung und Lernmaterialien selbst getragen werden.","An der Universität zu Köln zahlst du keine Studiengebühren. Stattdessen wird pro Semester ein Semesterbeitrag fällig. In diesem Beitrag ist unter anderem das NRW-Semesterticket enthalten, mit dem du in ganz Nordrhein-Westfalen den öffentlichen Personennahverkehr nutzen kannst. Nicht abgedeckt sind davon deine Lebenshaltungskosten, die Verpflegung in der Mensa oder Ausgaben für Lernmaterialien.","0.4389123320579529","0.45157602429389954","0.423829585313797","0.0","0.0","0.0"
"59","FAQ","medium","Was zeichnet das Studium an der Wiso Fakultät aus?","Das Studium an der WiSo-Fakultät der Universität zu Köln zeichnet sich durch eine Vielzahl von Vorteilen aus. Hier sind einige der wichtigsten:  *   Einzigartige Fächervielfalt: Die WiSo-Fakultät bietet ein umfangreiches Spektrum an Fächern, sodass Studierende je nach Interesse und Fähigkeiten wählen können. *   Intensivierung durch Kleingruppen: Das Arbeiten in Kleingruppen fördert die persönliche Ansprache und ermöglicht eine intensive Auseinandersetzung mit den Themen. *   Spitzenforschung: Die WiSo-Fakultät ist für ihre wissenschaftliche Exzellenz bekannt und bietet eine Vielzahl an Forschungsprojekten und Möglichkeiten zur Teilnahme an der Forschung. *   Praxisbezug: Viele Studiengänge bieten einen starken Bezug zu der Praxis, sodass Studierende bereits während ihres Studiums Erfahrungen sammeln können. *   Internationalität: Die WiSo-Fakultät ist international vernetzt und bietet Möglichkeiten zur Teilnahme an Austauschprogrammen und Forschungsprojekten im Ausland.  Insgesamt bietet das Studium an der WiSo-Fakultät der Universität zu Köln eine hervorragende Ausgangsbasis für die weitere Karriere und persönliche Entwicklung.","Ein Studium an der WiSo-Fakultät gilt als sehr gute Basis für deine beruflichen und persönlichen Pläne. Mit rund 9.000 Studierenden und vielen Professuren gehört die Fakultät zu den renommierten wirtschafts- und sozialwissenschaftlichen Fakultäten in Europa, was sich auch in guten Platzierungen in verschiedenen Rankings widerspiegelt. Charakteristisch ist die enge Verbindung von Forschung und Lehre, Theorie und Praxis sowie Wirtschafts- und Sozialwissenschaften im Sinne des Leitbilds „Today’s ideas. Tomorrow’s impact“: Im Studium arbeitest du mit modernen Analysemethoden und Modellen an Lösungen für aktuelle wirtschafts- und sozialwissenschaftliche Fragestellungen. Zusätzlich profitierst du vom Standort Köln mit einer vielfältigen Kulturszene und einem starken Wirtschaftsraum.","0.17377755045890808","0.17132636904716492","0.17255927622318268","0.0","0.0","0.0"
"60","FAQ","medium","Kann ich an der WiSo-Fakultät ein Studium aufnehmen, wenn ich einen gleichwertigen Studiengang oder eine dort verortete Prüfung endgültig nicht bestanden habe?","Basierend auf den Suchergebnissen kann ich folgern:  **Ja**, es ist möglich, ein Studium an der WiSo-Fakultät zu beginnen, wenn man einen gleichwertigen Studiengang oder eine dort verortete Prüfung endgültig nicht bestanden hat. Es gibt jedoch einige Bedingungen und Schritte, die beachtet werden müssen:  1.  Der WiSo Examination Office muss überprüfen, ob der vorherige Studiengang oder die Prüfung gleichwertig ist. 2.  Man sollte sich an das Prüfungsamt wenden und eine schriftliche Anfrage stellen, um die Gleichwertigkeit zu überprüfen. 3.  Es können keine Prüfungen angerechnet werden, die im Rahmen eines Studiengangs an der WiSo-Fakultät Bestandteil irgendeines Hauptfaches, Nebenfaches, des Wahlpflichtbereichs oder des Wahlfachbereichs waren.  Es ist wichtig, sich direkt an das Prüfungsamt und den Studierendenservice der Philosophischen Fakultät zu wenden, um weitere Informationen und Unterstützung zu erhalten.","Das lässt sich leider nicht pauschal beantworten. Grundsätzlich sieht die Prüfungsordnung vor, dass ein Studium an der WiSo-Fakultät ausgeschlossen ist, wenn du in einem vergleichbaren Studiengang oder Modul den Prüfungsanspruch verloren hast bzw. der Studiengang oder das Modul als endgültig nicht bestanden gilt. Ob das in deinem konkreten Fall zutrifft, muss im Einzelfall durch das Prüfungsamt geprüft werden. Am besten wendest du dich per Mail an den WiSo Student Service Point – die Studienberater:innen unterstützen dich dort gerne weiter.","0.2488662749528885","0.2032049149274826","0.2918962240219116","0.0","0.0","0.0"
"61","FAQ","medium","Sind Pflichtpraktika an der Wiso-Fakultät vorgesehen?","Es tut mir leid, aber ich konnte keine Informationen finden, die besagen, dass Pflichtpraktika an der WiSo-Fakultät vorgesehen sind. Es gibt jedoch einige Module und Lehrveranstaltungen, die Praxisbezogenheit oder Projektarbeit beinhalten. Wenn du mehr über bestimmte Studiengänge oder Module wissen möchtest, stehe ich gerne zur Verfügung, um dir weitere Informationen zu geben.","Pflichtpraktika, die in der Prüfungsordnung festgeschrieben sind und zwingend absolviert werden müssen, gibt es in den Bachelor- und Masterstudiengängen der WiSo-Fakultät grundsätzlich nicht. Die einzige Ausnahme stellt M.Sc. International Management dar. Als Ergänzung zum Studium empfiehlt die Fakultät jedoch freiwillige, nicht an Lehrveranstaltungen gebundene Praktika, die dir Einblicke in für deinen Studiengang relevante Praxisfelder geben. Für Bewerbungen können dir die Studienberater:innen im WiSo Student Service Point bei Bedarf eine Praktikumsförderlichkeitsbescheinigung ausstellen.","0.25630033016204834","0.3178693652153015","0.19287630915641785","0.0","0.0","0.0"
"62","FAQ","hard","Wann erhalte ich mein Zeugnis?","Basierend auf den Suchergebnissen kann ich dir sagen, dass du dein Zeugnis in der Regel bis zum 31. März des Folgejahres nach dem Abschluss deiner Studien nachreichen musst. Wenn das Zeugnis nicht rechtzeitig nachgereicht wird, erlischt die Einschreibung in den Masterstudiengang.  Es ist auch möglich, dass du eine beglaubigte Kopie deines Zeugnisses benötigst, wenn es verloren gegangen ist. In diesem Fall kannst du beim Prüfungsamt der Universität zu Köln anfragen, ob sie eine Kopie ausstellen können.  Ich empfehle dir, direkt mit dem Prüfungsamt oder der Studienberatung Kontakt aufzunehmen, um weitere Informationen und Unterstützung zu erhalten.","Dein endgültiges Zeugnis und deine Bachelor- bzw. Masterurkunde bekommst du in der Regel bei der Examensfeier der WiSo-Fakultät, die zweimal im Jahr stattfindet – üblicherweise im Juni/Juli sowie im November/Januar. Etwa zwei bis drei Wochen nachdem deine letzte Prüfungsleistung bestanden ist, schickt dir das WiSo-Prüfungsamt automatisch eine vorläufige Studienabschlussbescheinigung zu. In dieser Bescheinigung steht auch, bei welcher Abschlussfeier du dein Zeugnis erhältst. Wenn du an dieser Feier nicht teilnehmen kannst oder möchtest, kannst du dein Zeugnis ab dem ersten darauffolgenden Werktag während der Öffnungszeiten am Empfang des WiSo Student Service Point (WiSSPo) abholen oder eine andere Person mit Vollmacht damit beauftragen. Ab diesem Zeitpunkt ist auf Wunsch auch eine postalische Zusendung von Zeugnis und Urkunde möglich. Dafür stellst du ab dem ersten Werktag nach der jeweiligen Abschlussfeier einen schriftlichen Antrag beim WiSo-Prüfungsamt, am besten über das Online-Formular des WiSSPo – beachte dabei, dass Zeugnis und Urkunde nur einmal ausgestellt werden und bei Verlust oder Beschädigung auf dem Postweg nicht erneut ausgestellt werden können.","0.12547408044338226","0.21617215871810913","0.03402609005570412","0.0","0.0","0.0"
"63","FAQ","medium","Welche Gründe kann es für eine Exmatrikulation geben?","Es gibt verschiedene Gründe, die zu einer Exmatrikulation führen können. Hier sind einige der wichtigsten Gründe:  1. Falsche Angaben im Bewerbungsverfahren: Wenn eine Person falsche Angaben im Bewerbungsverfahren gemacht hat, kann dies zu einer Exmatrikulation führen. 2. Rücktritt von einer Prüfung: Wenn ein Student einen wichtigen Grund für den Rücktritt von einer Prüfung hat, kann er sich bei der Universität um eine Exmatrikulation bewerben. 3. Leistungsbeeinträchtigung durch Examenschwäche oder -stress: Eine Leistungsbeeinträchtigung durch Examenschwäche oder -stress kann zu einer Exmatrikulation führen, wenn die Schwelle für eine psychische Erkrankung überschritten ist. 4. Fehlende Fähigkeit zur Kontrolle von Examenschwäche: Wenn ein Student nicht in der Lage ist, seine Examenschwäche zu kontrollieren oder zu kompensieren, kann dies zu einer Exmatrikulation führen.  Es ist wichtig zu beachten, dass die Universität zu Köln strenge Vorschriften für die Exmatrikulation hat und nur in bestimmten Fällen eine Exmatrikulation gewährt wird. Wenn Sie sich um eine Exmatrikulation bewerben möchten, sollten Sie sich an das Prüfungsamt der Wirtschafts- und Sozialwissenschaftlichen Fakultät wenden.","Es gibt an der Universität zu Köln verschiedene Gründe, aus denen du dich exmatrikulieren lassen kannst. Dazu gehören die Beendigung deines Studiums nach bestandener Abschlussprüfung, ein Hochschulwechsel, die Aufgabe oder längere Unterbrechung des Studiums, eine endgültig nicht bestandene Abschlussprüfung sowie sonstige Gründe.","0.08756602555513382","-0.044533900916576385","0.22226905822753906","0.0","0.0","0.0"
"64","FAQ","medium","Mein Abiturschnitt erfüllt nicht den NC vom letzten Bewerbungsverfahren für einen WiSo-Bachelorstudiengang. Macht eine Bewerbung trotzdem Sinn?","Es tut mir leid, aber ich kann keine Antwort finden, die direkt auf deine Frage antwortet.  Ich kann jedoch einige allgemeine Informationen aus der Universitäts-Wissensdatenbank geben:  * Eine Bewerbung für einen WiSo-Bachelorstudiengang kann auch erfolgen, wenn der Abiturschnitt nicht den NC vom letzten Bewerbungsverfahren erfüllt. * Es ist jedoch wichtig zu beachten, dass die fachlichen Zugangskriterien des gewünschten Studiengangs erfüllt sein müssen. * Eine Bewerbung kann auch mit einem nicht abgeschlossenem Bachelorstudium erfolgen, wenn bestimmte Bedingungen erfüllt sind.  Ich empfehle dir, dich an die Studienberatung der Universität zu wenden, um weitere Informationen und individuelle Beratung zu erhalten.","Ja, eine Bewerbung kann sich trotzdem lohnen. Die Bachelorstudiengänge an der WiSo-Fakultät sind zwar alle zulassungsbeschränkt, aber der NC entsteht in jedem Verfahren neu. 80 % der Studienplätze werden über die Hochschulquote der Universität zu Köln und 20 % über die Abiturbestennote vergeben. Zusätzlich können bis zu sechs Wartesemester berücksichtigt werden. Informationen zum örtlichen Auswahlverfahren findest du beim Studierendensekretariat, Ausnahmen sind nur über Sonder- oder Härtefallanträge möglich. Die NC-Werte der vergangenen Jahre sind für zukünftige Verfahren nicht verbindlich, erfahrungsgemäß bewegen sie sich aber in einem ähnlichen Bereich. Grundsätzlich empfiehlt die Fakultät, sich zu bewerben, weil du nur im offiziellen Bewerbungsverfahren eine verbindliche Rückmeldung über eine Zulassung oder Ablehnung erhältst.","0.1407262533903122","0.18448683619499207","0.09393054991960526","0.0","0.0","0.0"
